paradigm,subject,fold,permute_k,split,calib_size,seed,n_half_a,n_half_b,baseline_a,baseline_b,adapted_b,delta_b
als,2,version_40,0,stratified,24,45,2088,2088,0.5597379112168054,0.5728151010701545,0.44246267670762324,-0.1303524243625313
als,2,version_40,0,stratified,24,46,2088,2088,0.56856503501123,0.5605297925749768,0.5504244285903026,-0.01010536398467421
als,2,version_40,0,stratified,48,42,2076,2076,0.5710088877008921,0.5602008085803067,0.5014734872531659,-0.05872732132714087
als,2,version_40,0,stratified,48,43,2076,2076,0.5584850813592168,0.5719151993050219,0.5266397139897758,-0.045275485315246056
als,2,version_40,0,stratified,48,44,2076,2076,0.569288983928631,0.5549450365865882,0.5479468074442848,-0.006998229142303414
als,2,version_40,0,stratified,48,45,2076,2076,0.556671622840723,0.5747903371312106,0.4510884092351899,-0.12370192789602075
als,2,version_40,0,stratified,48,46,2076,2076,0.5413929633465869,0.5847397173310167,0.576519429316048,-0.008220288014968657
als,2,version_40,0,stratified,96,42,2052,2052,0.5624320303683185,0.566717964501898,0.5409527717930304,-0.02576519270886768
als,2,version_40,0,stratified,96,43,2052,2052,0.5779675797681338,0.5531052289593379,0.49078690879244896,-0.06231832016688893
als,2,version_40,0,stratified,96,44,2052,2052,0.5783018706610581,0.5427789747272664,0.5406073663691393,-0.0021716083581271306
als,2,version_40,0,stratified,96,45,2052,2052,0.5874354502240006,0.5430457234704695,0.5090617625936185,-0.03398396087685107
als,2,version_40,0,stratified,96,46,2052,2052,0.5599551998905646,0.5676909134434527,0.54496084265244,-0.022730070791012635
als,2,version_40,0,stratified,240,42,1980,1980,0.5946538108356291,0.5348953168044077,0.5118549127640036,-0.023040404040404083
als,2,version_40,0,stratified,240,43,1980,1980,0.5728797061524334,0.5639990817263545,0.5042314049586777,-0.0597676767676768
als,2,version_40,0,stratified,240,44,1980,1980,0.5627731864095502,0.5547199265381083,0.547880624426079,-0.006839302112029322
als,2,version_40,0,stratified,240,45,1980,1980,0.5456978879706152,0.5805785123966942,0.5617685950413223,-0.018809917355371963
als,2,version_40,0,stratified,240,46,1980,1980,0.5739063360881542,0.559961432506887,0.4880550964187328,-0.07190633608815422
als,2,version_40,0,stratified,480,42,1860,1860,0.5595026014568159,0.5688636836628512,0.5543454734651404,-0.014518210197710824
als,2,version_40,0,stratified,480,43,1860,1860,0.5800041623309053,0.5588636836628513,0.5150072840790842,-0.04385639958376708
als,2,version_40,0,stratified,480,44,1860,1860,0.5570905306971904,0.5585369406867846,0.5421789802289282,-0.016357960457856424
als,2,version_40,0,stratified,480,45,1860,1860,0.5718543184183142,0.5373329864724246,0.534216441207076,-0.003116545265348547
als,2,version_40,0,stratified,480,46,1860,1860,0.5818522372528616,0.5515889698231009,0.5278668054110303,-0.023722164412070645
als,3,version_31,0,stratified,24,42,2088,2088,0.5956070815167129,0.5686253137798916,0.4861408376271634,-0.08248447615272814
als,3,version_31,0,stratified,24,43,2088,2088,0.5768323094200027,0.5830476284846082,0.559140903686088,-0.023906724798520185
als,3,version_31,0,stratified,24,44,2088,2088,0.5979769454353282,0.5641514731140177,0.5432917162108601,-0.020859756903157556
als,3,version_31,0,stratified,24,45,2088,2088,0.5876519355264896,0.5733171488968161,0.5504970934073193,-0.022820055489496727
als,3,version_31,0,stratified,24,46,2088,2088,0.577141134892324,0.5874620161183776,0.5163528867750034,-0.07110912934337421
als,3,version_31,0,stratified,48,42,2076,2076,0.5882405025226369,0.5779060443048548,0.4738539543586488,-0.10405208994620602
als,3,version_31,0,stratified,48,43,2076,2076,0.5679006983193557,0.5913060910822279,0.5645410805573191,-0.02676501052490876
als,3,version_31,0,stratified,48,44,2076,2076,0.5880174746900999,0.5722476527782419,0.5640014701460122,-0.008246182632229648
als,3,version_31,0,stratified,48,45,2076,2076,0.5660012028467373,0.5941879113902904,0.5822245982157773,-0.011963313174513046
als,3,version_31,0,stratified,48,46,2076,2076,0.5921138360787196,0.5727137558889372,0.5210982658959538,-0.05161548999298349
als,3,version_31,0,stratified,96,42,2052,2052,0.5846944358948052,0.5868429602270784,0.4544133237577374,-0.13242963646934097
als,3,version_31,0,stratified,96,43,2052,2052,0.5799904244040901,0.5792508806128381,0.5003112068670702,-0.07893967374576794
als,3,version_31,0,stratified,96,44,2052,2052,0.608910433979686,0.55260165521015,0.5512995451591942,-0.0013021100509558181
als,3,version_31,0,stratified,96,45,2052,2052,0.5627047638589652,0.5946855442700317,0.579736500119695,-0.01494904415033671
als,3,version_31,0,stratified,96,46,2052,2052,0.6014483088813652,0.5606101022536849,0.5212749221982833,-0.0393351800554016
als,3,version_31,0,stratified,240,42,1980,1980,0.6063452708907253,0.5559485766758494,0.5222240587695133,-0.03372451790633613
als,3,version_31,0,stratified,240,43,1980,1980,0.5570284664830119,0.6006712580348944,0.5694921946740128,-0.03117906336088161
als,3,version_31,0,stratified,240,44,1980,1980,0.5816969696969696,0.586852157943067,0.5289311294765839,-0.05792102846648306
als,3,version_31,0,stratified,240,45,1980,1980,0.6096850321395777,0.552040404040404,0.5436841138659321,-0.008356290174471925
als,3,version_31,0,stratified,240,46,1980,1980,0.5919595959595959,0.572831955922865,0.5214839302112029,-0.05134802571166208
als,3,version_31,0,stratified,480,42,1860,1860,0.5917148803329864,0.5759386056191467,0.5396503642039543,-0.03628824141519238
als,3,version_31,0,stratified,480,43,1860,1860,0.5994006243496357,0.5748844953173777,0.5157086368366286,-0.05917585848074913
als,3,version_31,0,stratified,480,44,1860,1860,0.5779989594172736,0.5995775234131114,0.5049781477627471,-0.09459937565036436
als,3,version_31,0,stratified,480,45,1860,1860,0.5909053069719042,0.5639698231009366,0.5365972944849116,-0.027372528616025016
als,3,version_31,0,stratified,480,46,1860,1860,0.5951592091571279,0.5739708636836629,0.546913631633715,-0.02705723204994792
als,3,version_32,0,stratified,24,42,2088,2088,0.5875578015589906,0.5792310741181133,0.48346710265556875,-0.0957639714625445
als,3,version_32,0,stratified,24,43,2088,2088,0.5736614810410886,0.5904990751750561,0.5812987184568635,-0.009200356718192526
als,3,version_32,0,stratified,24,44,2088,2088,0.5975244418020874,0.5684486061566917,0.53564209274673,-0.03280651340996166
als,3,version_32,0,stratified,24,45,2088,2088,0.5878550667195138,0.5772856387898005,0.5573985995507993,-0.01988703923900126
als,3,version_32,0,stratified,24,46,2088,2088,0.5778157616594002,0.590579171621086,0.5073226317875545,-0.08325653983353143
als,3,version_32,0,stratified,48,42,2076,2076,0.5871261986701861,0.5816524107053359,0.4963538708276254,-0.08529853987771052
als,3,version_32,0,stratified,48,43,2076,2076,0.5613050887099469,0.602774900598082,0.5879013665675431,-0.014873534030538926
als,3,version_32,0,stratified,48,44,2076,2076,0.588917103812356,0.5769471081559692,0.5637725951418358,-0.013174513014133415
als,3,version_32,0,stratified,48,45,2076,2076,0.5713555414480938,0.5921196832503591,0.5888151959637808,-0.0033044872865782837
als,3,version_32,0,stratified,48,46,2076,2076,0.5953765578535868,0.5727889338100169,0.5073991780547296,-0.06538975575528738
als,3,version_32,0,stratified,96,42,2052,2052,0.5853630176806538,0.5877902602510174,0.4752932526247392,-0.11249700762627823
als,3,version_32,0,stratified,96,43,2052,2052,0.5765825382168872,0.5880125508703532,0.5446034677336616,-0.04340908313669156
als,3,version_32,0,stratified,96,44,2052,2052,0.6143462945863686,0.5534779932286857,0.5425412947573612,-0.010936698471324502
als,3,version_32,0,stratified,96,45,2052,2052,0.568609144694094,0.592416470024965,0.5642881570397729,-0.02812831298519214
als,3,version_32,0,stratified,96,46,2052,2052,0.6023597004206422,0.5635007352689716,0.5173078896070586,-0.04619284566191295
als,3,version_32,0,stratified,240,42,1980,1980,0.6066317722681358,0.5590835629017447,0.5459972451790633,-0.013086317722681318
als,3,version_32,0,stratified,240,43,1980,1980,0.5691891643709825,0.5964719926538109,0.5564499540863177,-0.0400220385674932
als,3,version_32,0,stratified,240,44,1980,1980,0.5808053259871441,0.5961065197428834,0.5287584940312213,-0.0673480257116621
als,3,version_32,0,stratified,240,45,1980,1980,0.6044664830119375,0.5616675849403122,0.5477649219467401,-0.013902662993572124
als,3,version_32,0,stratified,240,46,1980,1980,0.5852800734618916,0.5826427915518825,0.5383636363636364,-0.0442791551882461
als,3,version_32,0,stratified,480,42,1860,1860,0.5938106139438085,0.5729448491155047,0.5568574401664933,-0.016087408949011395
als,3,version_32,0,stratified,480,43,1860,1860,0.6006118626430801,0.5787721123829344,0.5014401664932363,-0.07733194588969805
als,3,version_32,0,stratified,480,44,1860,1860,0.5788387096774193,0.6042372528616025,0.5020894901144641,-0.10214776274713833
als,3,version_32,0,stratified,480,45,1860,1860,0.5790489073881373,0.574162330905307,0.5593132154006244,-0.014849115504682597
als,3,version_32,0,stratified,480,46,1860,1860,0.5999063475546307,0.5750062434963579,0.5510197710718002,-0.023986472424557648
als,3,version_33,0,stratified,24,42,2088,2088,0.6928524243625314,0.6805373893513015,0.6444163694015062,-0.03612101994979533
als,3,version_33,0,stratified,24,43,2088,2088,0.6933808957590171,0.6782913859162374,0.5823226317875545,-0.09596875412868289
als,3,version_33,0,stratified,24,44,2088,2088,0.6981660391068834,0.6725938036728761,0.6503913991280221,-0.022202404544854004
als,3,version_33,0,stratified,24,45,2088,2088,0.7112539635354737,0.659331648830757,0.6132894041485004,-0.046042244682256595
als,3,version_33,0,stratified,24,46,2088,2088,0.6916906130268199,0.6816719513806315,0.5980182322631787,-0.08365371911745278
als,3,version_33,0,stratified,48,42,2076,2076,0.6899470413311504,0.6838843596511744,0.586003541715393,-0.0978808179357814
als,3,version_33,0,stratified,48,43,2076,2076,0.6852759865013868,0.6862875471950283,0.617762036820475,-0.06852551037455323
als,3,version_33,0,stratified,48,44,2076,2076,0.678809849978282,0.6906161248287614,0.6806892980052792,-0.009926826823482227
als,3,version_33,0,stratified,48,45,2076,2076,0.6709295332286411,0.6984404757927094,0.6910254268435296,-0.00741504894917977
als,3,version_33,0,stratified,48,46,2076,2076,0.6965785692806309,0.6774650005011862,0.5907414213638945,-0.08672357913729167
als,3,version_33,0,stratified,96,42,2052,2052,0.6846696419411101,0.6934287473068637,0.6108084538832461,-0.08262029342361754
als,3,version_33,0,stratified,96,43,2052,2052,0.6853288191238329,0.6911459936390684,0.5634827810266406,-0.12766321261242775
als,3,version_33,0,stratified,96,44,2052,2052,0.685595567867036,0.685366437536336,0.6548048972333368,-0.03056154030299918
als,3,version_33,0,stratified,96,45,2052,2052,0.682261208576998,0.6848602988953867,0.6765808282890462,-0.008279470606340489
als,3,version_33,0,stratified,96,46,2052,2052,0.7044047741185322,0.6667230942854211,0.608149516090421,-0.05857357819500009
als,3,version_33,0,stratified,240,42,1980,1980,0.7111331496786043,0.6613351698806244,0.6452139577594124,-0.01612121212121198
als,3,version_33,0,stratified,240,43,1980,1980,0.6629733700642791,0.7144040404040403,0.695107438016529,-0.019296602387511297
als,3,version_33,0,stratified,240,44,1980,1980,0.6978475665748394,0.6792396694214876,0.6562754820936638,-0.022964187327823793
als,3,version_33,0,stratified,240,45,1980,1980,0.6920064279155189,0.6747456382001837,0.6652506887052341,-0.009494949494949667
als,3,version_33,0,stratified,240,46,1980,1980,0.6938696051423324,0.6782231404958678,0.6663728191000917,-0.011850321395776131
als,3,version_33,0,stratified,480,42,1860,1860,0.6912081165452653,0.6849469302809572,0.6694547346514048,-0.015492195629552397
als,3,version_33,0,stratified,480,43,1860,1860,0.6895369406867846,0.6925026014568159,0.6765889698231009,-0.015913631633714953
als,3,version_33,0,stratified,480,44,1860,1860,0.6810010405827264,0.6971394380853279,0.6677273673257024,-0.029412070759625486
als,3,version_33,0,stratified,480,45,1860,1860,0.6856056191467221,0.6772362122788761,0.6716795005202914,-0.0055567117585847425
als,3,version_33,0,stratified,480,46,1860,1860,0.6930718002081165,0.6775691987513007,0.6867793964620187,0.00921019771071796
als,3,version_34,0,stratified,24,42,2088,2088,0.5912199431893248,0.5670316422248646,0.4628930506011363,-0.1041385916237283
als,3,version_34,0,stratified,24,43,2088,2088,0.5783756110450522,0.578448275862069,0.5368509710661911,-0.041597304795877976
als,3,version_34,0,stratified,24,44,2088,2088,0.5874347668119964,0.5691636940150614,0.5649078478002378,-0.004255846214823555
als,3,version_34,0,stratified,24,45,2088,2088,0.5843390804597701,0.5721751552384727,0.5741115074646584,0.0019363522261857113
als,3,version_34,0,stratified,24,46,2088,2088,0.579664585810543,0.5804234377064341,0.46747588849253535,-0.11294754921389877
als,3,version_34,0,stratified,48,42,2076,2076,0.5829864011493869,0.5773455511376926,0.46800928864980457,-0.10933626248788803
als,3,version_34,0,stratified,48,43,2076,2076,0.5719068462026796,0.5829997661131344,0.5707591299408601,-0.012240636172274333
als,3,version_34,0,stratified,48,44,2076,2076,0.580193123726152,0.5754544087674162,0.5621186808780781,-0.013335727889338012
als,3,version_34,0,stratified,48,45,2076,2076,0.5724665040596078,0.583059073139764,0.5688228808179357,-0.014236192321828267
als,3,version_34,0,stratified,48,46,2076,2076,0.5840455745263791,0.5786160580039427,0.44540579371178457,-0.1332102642921581
als,3,version_34,0,stratified,96,42,2052,2052,0.5857605759036968,0.5775400978078725,0.4653987551725317,-0.11214134263534081
als,3,version_34,0,stratified,96,43,2052,2052,0.5762986901952738,0.577936801066995,0.5393770732875073,-0.038559727779487685
als,3,version_34,0,stratified,96,44,2052,2052,0.614628432680141,0.5427242570363531,0.5364813104886974,-0.00624294654765567
als,3,version_34,0,stratified,96,45,2052,2052,0.5717742211278685,0.5810557094490613,0.573044697513765,-0.008011011935296297
als,3,version_34,0,stratified,96,46,2052,2052,0.6042713997469308,0.5560659690161075,0.5132596354433843,-0.04280633357272323
als,3,version_34,0,stratified,240,42,1980,1980,0.5970339761248852,0.5572598714416896,0.5397539026629936,-0.017505968778696035
als,3,version_34,0,stratified,240,43,1980,1980,0.5635096418732782,0.5884646464646465,0.5681322314049587,-0.020332415059687747
als,3,version_34,0,stratified,240,44,1980,1980,0.5813443526170798,0.5820247933884297,0.5443673094582185,-0.03765748393021118
als,3,version_34,0,stratified,240,45,1980,1980,0.6063957759412305,0.5514031221303948,0.5524903581267218,0.001087235996326985
als,3,version_34,0,stratified,240,46,1980,1980,0.5857924701561065,0.5763425160697888,0.5488301193755739,-0.027512396694214902
als,3,version_34,0,stratified,480,42,1860,1860,0.5862185223725286,0.5731841831425598,0.5447887617065557,-0.028395421436004153
als,3,version_34,0,stratified,480,43,1860,1860,0.6007721123829345,0.569003121748179,0.5262570239334027,-0.04274609781477634
als,3,version_34,0,stratified,480,44,1860,1860,0.5785244536940687,0.5905744016649324,0.5429614984391259,-0.04761290322580647
als,3,version_34,0,stratified,480,45,1860,1860,0.5753423517169615,0.5701352757544225,0.5587679500520291,-0.011367325702393405
als,3,version_34,0,stratified,480,46,1860,1860,0.5963704474505723,0.5707637877211238,0.5254401664932363,-0.04532362122788747
als,3,version_35,0,stratified,24,42,2088,2088,0.6013112696525301,0.5751172545910952,0.49187805522526096,-0.08323919936583424
als,3,version_35,0,stratified,24,43,2088,2088,0.5800518562557802,0.5912818734311005,0.5931637270445237,0.00188185361342319
als,3,version_35,0,stratified,24,44,2088,2088,0.5981173206500198,0.5747489760866693,0.5733501783590964,-0.001398797727572898
als,3,version_35,0,stratified,24,45,2088,2088,0.5969348659003832,0.5753616726119699,0.5719480776852953,-0.00341359492667459
als,3,version_35,0,stratified,24,46,2088,2088,0.581249174263443,0.5964716276919012,0.4712049147839873,-0.1252667129079139
als,3,version_35,0,stratified,48,42,2076,2076,0.5920879414614588,0.5848742022787263,0.48247352066557514,-0.10240068161315119
als,3,version_35,0,stratified,48,43,2076,2076,0.5720939556951452,0.5985156537137892,0.5922307795115105,-0.006284874202278745
als,3,version_35,0,stratified,48,44,2076,2076,0.5896212703398043,0.5828494102709747,0.5862775234722176,0.0034281132012429216
als,3,version_35,0,stratified,48,45,2076,2076,0.5813926292224932,0.5892846403154132,0.5843521333823382,-0.004932506933075009
als,3,version_35,0,stratified,48,46,2076,2076,0.5944552106652411,0.583104179892412,0.5100103578469043,-0.07309382204550774
als,3,version_35,0,stratified,96,42,2052,2052,0.5882596354433843,0.5926267911494135,0.43841694880476045,-0.15420984234465307
als,3,version_35,0,stratified,96,43,2052,2052,0.5840993810061216,0.5858366676926234,0.5645121575869497,-0.02132451010567371
als,3,version_35,0,stratified,96,44,2052,2052,0.6130894976232002,0.5600723299476762,0.552578571184296,-0.007493758763380209
als,3,version_35,0,stratified,96,45,2052,2052,0.577562326869806,0.5904312438015116,0.5873191751308094,-0.0031120686707021283
als,3,version_35,0,stratified,96,46,2052,2052,0.6046783625730994,0.5713809377244281,0.5321620327622174,-0.0392189049622107
als,3,version_35,0,stratified,240,42,1980,1980,0.6088034894398531,0.5628264462809918,0.5450909090909091,-0.017735537190082695
als,3,version_35,0,stratified,240,43,1980,1980,0.563129476584022,0.6064297520661157,0.5786207529843893,-0.027808999081726404
als,3,version_35,0,stratified,240,44,1980,1980,0.5915583103764922,0.590159779614325,0.5616584022038568,-0.02850137741046821
als,3,version_35,0,stratified,240,45,1980,1980,0.6125399449035813,0.5576730945821855,0.5245785123966942,-0.03309458218549133
als,3,version_35,0,stratified,240,46,1980,1980,0.5978034894398532,0.5786326905417815,0.555939393939394,-0.022693296602387503
als,3,version_35,0,stratified,480,42,1860,1860,0.5931633714880333,0.5817793964620187,0.5529198751300729,-0.028859521331945803
als,3,version_35,0,stratified,480,43,1860,1860,0.6086118626430801,0.577477627471384,0.5499292403746098,-0.027548387096774207
als,3,version_35,0,stratified,480,44,1860,1860,0.5825681581685744,0.6118418314255984,0.5259438085327783,-0.08589802289282011
als,3,version_35,0,stratified,480,45,1860,1860,0.5962955254942768,0.5646514047866805,0.5414984391259106,-0.023152965660769964
als,3,version_35,0,stratified,480,46,1860,1860,0.5968064516129032,0.5842684703433924,0.5446139438085328,-0.03965452653485957
als,3,version_36,0,stratified,24,42,2088,2088,0.5957226846346941,0.5694626106486986,0.486656097238737,-0.08280651340996165
als,3,version_36,0,stratified,24,43,2088,2088,0.5726119698771304,0.587313383538116,0.5600739859955081,-0.027239397542607957
als,3,version_36,0,stratified,24,44,2088,2088,0.5972123133835381,0.5635833663627956,0.5683354802483815,0.00475211388558594
als,3,version_36,0,stratified,24,45,2088,2088,0.5863472717664155,0.5752444180208746,0.5615157220240454,-0.013728695996829132
als,3,version_36,0,stratified,24,46,2088,2088,0.5783954287224203,0.5864067247985203,0.5276687805522526,-0.05873794424626766
als,3,version_36,0,stratified,48,42,2076,2076,0.5875204651007384,0.5777657121855057,0.4763473554077985,-0.10141835677770716
als,3,version_36,0,stratified,48,43,2076,2076,0.5603010458084132,0.5979668548899061,0.5814343947342042,-0.016532460155701867
als,3,version_36,0,stratified,48,44,2076,2076,0.5869140298706941,0.5738598015302884,0.5609258578636105,-0.012933943666677883
als,3,version_36,0,stratified,48,45,2076,2076,0.5616793076948778,0.5982157773397039,0.5759973604196599,-0.022218416920044004
als,3,version_36,0,stratified,48,46,2076,2076,0.581588091817301,0.5839837615690467,0.5221390624477931,-0.06184469912125368
als,3,version_36,0,stratified,96,42,2052,2052,0.58180636777128,0.5886854074758046,0.44400499298929574,-0.1446804144865088
als,3,version_36,0,stratified,96,43,2052,2052,0.5751906569542765,0.5830204165384221,0.5579819431619986,-0.02503847337642351
als,3,version_36,0,stratified,96,44,2052,2052,0.6105878731917513,0.5509233610341644,0.5445949180944564,-0.006328442939708023
als,3,version_36,0,stratified,96,45,2052,2052,0.5704592866181047,0.5870404568927191,0.5921309120755104,0.005090455182791276
als,3,version_36,0,stratified,96,46,2052,2052,0.6017920043774152,0.5620361820731166,0.5236158134126739,-0.03842036866044263
als,3,version_36,0,stratified,240,42,1980,1980,0.6037887970615243,0.5583764921946741,0.5444646464646465,-0.013911845730027572
als,3,version_36,0,stratified,240,43,1980,1980,0.560951331496786,0.5957006427915519,0.5858732782369145,-0.009827364554637397
als,3,version_36,0,stratified,240,44,1980,1980,0.5822332415059688,0.5871900826446281,0.542653810835629,-0.044536271808999106
als,3,version_36,0,stratified,240,45,1980,1980,0.5991735537190083,0.5593021120293847,0.5471551882460973,-0.012146923783287411
als,3,version_36,0,stratified,240,46,1980,1980,0.5902662993572084,0.5736106519742883,0.5701046831955923,-0.0035059687786960225
als,3,version_36,0,stratified,480,42,1860,1860,0.5862601456815817,0.5831238293444329,0.548570239334027,-0.03455359001040581
als,3,version_36,0,stratified,480,43,1860,1860,0.6023454734651406,0.5704120707596253,0.5481873048907389,-0.022224765868886442
als,3,version_36,0,stratified,480,44,1860,1860,0.5787471383975026,0.5958668054110302,0.5482715920915713,-0.04759521331945893
als,3,version_36,0,stratified,480,45,1860,1860,0.5889281997918835,0.5612840790842872,0.5438772112382935,-0.017406867845993768
als,3,version_36,0,stratified,480,46,1860,1860,0.595614984391259,0.5708220603537981,0.5505556711758585,-0.02026638917793966
als,3,version_37,0,stratified,24,42,2088,2088,0.6036926938829437,0.5669705377196459,0.46872605363984676,-0.09824448407979913
als,3,version_37,0,stratified,24,43,2088,2088,0.581064209274673,0.5865256308627296,0.5764731140177037,-0.010052516845025838
als,3,version_37,0,stratified,24,44,2088,2088,0.6022179283921257,0.5661596644206632,0.5579584489364513,-0.008201215484211932
als,3,version_37,0,stratified,24,45,2088,2088,0.5937475227903289,0.5745821773021536,0.5676707623199895,-0.006911414982164077
als,3,version_37,0,stratified,24,46,2088,2088,0.5828676179151804,0.5896006738010305,0.49027282335843575,-0.09932785044259479
als,3,version_37,0,stratified,48,42,2076,2076,0.5906211366901668,0.5793728490761468,0.4801797587624044,-0.09919309031374246
als,3,version_37,0,stratified,48,43,2076,2076,0.5656002539343112,0.6012312472852418,0.596715560159043,-0.004515687126198764
als,3,version_37,0,stratified,48,44,2076,2076,0.5929950883758227,0.5750877075745932,0.5612700056801095,-0.013817701894483614
als,3,version_37,0,stratified,48,45,2076,2076,0.5732934611914865,0.5933392361923219,0.5737461993384342,-0.01959303685388769
als,3,version_37,0,stratified,48,46,2076,2076,0.5916920044104381,0.5818336730261618,0.5012646596946106,-0.0805690133315512
als,3,version_37,0,stratified,96,42,2052,2052,0.5880373448240485,0.586542867890975,0.4715570602920557,-0.1149858075989193
als,3,version_37,0,stratified,96,43,2052,2052,0.5829383400020519,0.5836188912827879,0.5449779419308505,-0.038640949351937404
als,3,version_37,0,stratified,96,44,2052,2052,0.6119318764748128,0.5581973940699703,0.5514876372217092,-0.006709756848261028
als,3,version_37,0,stratified,96,45,2052,2052,0.5744434184877398,0.5896190280770152,0.584077151944188,-0.005541876132827195
als,3,version_37,0,stratified,96,46,2052,2052,0.6061899387845833,0.5645104476591088,0.5047706986765158,-0.059739748982593044
als,3,version_37,0,stratified,240,42,1980,1980,0.6006391184573003,0.5661928374655647,0.5488741965105601,-0.01731864095500457
als,3,version_37,0,stratified,240,43,1980,1980,0.5703158861340679,0.5963158861340679,0.5772433425160698,-0.01907254361799815
als,3,version_37,0,stratified,240,44,1980,1980,0.5854820936639119,0.5936088154269973,0.5153516988062443,-0.07825711662075296
als,3,version_37,0,stratified,240,45,1980,1980,0.6013829201101929,0.5648741965105601,0.5514508723599633,-0.013423324150596883
als,3,version_37,0,stratified,240,46,1980,1980,0.5947070707070707,0.5757630853994491,0.5506905417814508,-0.025072543617998266
als,3,version_37,0,stratified,480,42,1860,1860,0.5908199791883455,0.5756628511966702,0.5388491155046826,-0.03681373569198754
als,3,version_37,0,stratified,480,43,1860,1860,0.6010946930280957,0.5778106139438085,0.5224932362122789,-0.05531737773152956
als,3,version_37,0,stratified,480,44,1860,1860,0.5846451612903225,0.6012715920915713,0.5041331945889698,-0.09713839750260156
als,3,version_37,0,stratified,480,45,1860,1860,0.5885702393340271,0.5671550468262226,0.5503995837669095,-0.01675546305931319
als,3,version_37,0,stratified,480,46,1860,1860,0.6006597294484912,0.5748449531737773,0.5559958376690947,-0.0188491155046826
als,3,version_38,0,stratified,24,42,2088,2088,0.60467366891267,0.5779280618311534,0.513333993922579,-0.06459406790857447
als,3,version_38,0,stratified,24,43,2088,2088,0.5875528471396486,0.590941669969613,0.5330988241511428,-0.0578428458184701
als,3,version_38,0,stratified,24,44,2088,2088,0.6002171687144934,0.5795844893645131,0.5577660523186683,-0.021818437045844852
als,3,version_38,0,stratified,24,45,2088,2088,0.6055299577222883,0.5743740916897874,0.5404115471000132,-0.03396254458977421
als,3,version_38,0,stratified,24,46,2088,2088,0.5852688598229621,0.5991428854538248,0.5061798123926542,-0.09296307306117058
als,3,version_38,0,stratified,48,42,2076,2076,0.5997510775502022,0.5828510808914431,0.4859367168966554,-0.0969143639947877
als,3,version_38,0,stratified,48,43,2076,2076,0.570320592067894,0.606607303952688,0.5383524340940224,-0.06825486985866558
als,3,version_38,0,stratified,48,44,2076,2076,0.5923251695679775,0.5882279728691236,0.5176317284239367,-0.07059624444518697
als,3,version_38,0,stratified,48,45,2076,2076,0.5797637742657622,0.5989140966955128,0.5632480203147449,-0.03566607638076791
als,3,version_38,0,stratified,48,46,2076,2076,0.6000693307494404,0.5858064085001169,0.5078143272411373,-0.0779920812589796
als,3,version_38,0,stratified,96,42,2052,2052,0.5890342327553777,0.5979480865907458,0.4809958619746247,-0.11695222461612115
als,3,version_38,0,stratified,96,43,2052,2052,0.5894702643548443,0.5867959372114497,0.5355579494545329,-0.05123798775691679
als,3,version_38,0,stratified,96,44,2052,2052,0.6161810471598099,0.5656253206114702,0.5253941383673609,-0.040231182244109265
als,3,version_38,0,stratified,96,45,2052,2052,0.5779017475462536,0.5967289080400806,0.5624397250436032,-0.03428918299647743
als,3,version_38,0,stratified,96,46,2052,2052,0.5975522382955439,0.5859700420642249,0.5169351253377108,-0.06903491672651407
als,3,version_38,0,stratified,240,42,1980,1980,0.6118879706152434,0.5675573921028466,0.5293590449954086,-0.03819834710743797
als,3,version_38,0,stratified,240,43,1980,1980,0.5728135904499541,0.6055169880624426,0.5669201101928375,-0.038596877869605084
als,3,version_38,0,stratified,240,44,1980,1980,0.5964022038567492,0.5935463728191,0.5099862258953168,-0.08356014692378322
als,3,version_38,0,stratified,240,45,1980,1980,0.6018255280073461,0.5776106519742883,0.5309825528007346,-0.046628099173553705
als,3,version_38,0,stratified,240,46,1980,1980,0.6019797979797978,0.5841037649219467,0.5260128558310376,-0.05809090909090908
als,3,version_38,0,stratified,480,42,1860,1860,0.6054276795005202,0.5783850156087409,0.5371862643080125,-0.041198751300728365
als,3,version_38,0,stratified,480,43,1860,1860,0.6078043704474507,0.5861165452653486,0.5263704474505723,-0.059746097814776356
als,3,version_38,0,stratified,480,44,1860,1860,0.5902497398543184,0.6060208116545265,0.508570239334027,-0.09745057232049947
als,3,version_38,0,stratified,480,45,1860,1860,0.602114464099896,0.5663100936524454,0.5151279916753382,-0.051182101977107264
als,3,version_38,0,stratified,480,46,1860,1860,0.6073714880332987,0.5831612903225807,0.5470561914672216,-0.036105098855359063
als,3,version_39,0,stratified,24,42,2088,2088,0.5997308098824151,0.5681942792971331,0.48285605760338224,-0.08533822169375083
als,3,version_39,0,stratified,24,43,2088,2088,0.5809073193288413,0.5836594992733518,0.5783623992601401,-0.0052971000132117085
als,3,version_39,0,stratified,24,44,2088,2088,0.5945394041485005,0.5712495045580658,0.5561220108336636,-0.015127493724402141
als,3,version_39,0,stratified,24,45,2088,2088,0.5934089708019554,0.5717119170299907,0.5655601796802748,-0.006151737349715858
als,3,version_39,0,stratified,24,46,2088,2088,0.5752543268595587,0.5935592548553309,0.5047380763641167,-0.08882117849121418
als,3,version_39,0,stratified,48,42,2076,2076,0.5891108957866952,0.580465434862508,0.4742975040930202,-0.10616793076948783
als,3,version_39,0,stratified,48,43,2076,2076,0.5656303251027431,0.598559925156203,0.5857788432623876,-0.012781081893815438
